task,family,category,algorithm,B,b,status,objectiveKind,objectivePrimary,objectiveSecondary,verification,totalSec,bothDecisive,pairStatusAgreement,pairObjectiveAgreement
equal/0040.trace,equal,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.46445477700036,False,,
equal/0041.trace,equal,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,9.63123199599977,True,True,True
equal/0041.trace,equal,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,39.656574159998854,True,True,True
equal/0042.trace,equal,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,1.8436511310001151,True,True,True
equal/0042.trace,equal,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,3.893795735999447,True,True,True
increasingNumVariables/0000.trace,increasingNumVariables,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0716614590001,False,,
increasingNumVariables/0000.trace,increasingNumVariables,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,9.20549054900016,False,,
increasingNumVariables/0001.trace,increasingNumVariables,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,120.44809399199949,True,True,True
increasingNumVariables/0001.trace,increasingNumVariables,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,13.63315124699966,True,True,True
increasingNumVariables/0002.trace,increasingNumVariables,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.06578451800124,False,,
increasingNumVariables/0002.trace,increasingNumVariables,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,17.67376081600014,False,,
increasingNumVariables/0003.trace,increasingNumVariables,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,10.702148871001555,True,True,True
increasingNumVariables/0003.trace,increasingNumVariables,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,18.02657930299938,True,True,True
increasingNumVariables/0004.trace,increasingNumVariables,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,58.78637675699974,True,True,True
increasingNumVariables/0004.trace,increasingNumVariables,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,13.074897183999838,True,True,True
increasingNumVariables/0005.trace,increasingNumVariables,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,7.272882860001118,True,True,True
increasingNumVariables/0005.trace,increasingNumVariables,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,24.42959717099984,True,True,True
increasingNumVariables/0006.trace,increasingNumVariables,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,8.830051633999574,True,True,True
increasingNumVariables/0006.trace,increasingNumVariables,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,41.52453561499988,True,True,True
increasingNumVariables/0007.trace,increasingNumVariables,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,9.85507365400008,True,True,True
increasingNumVariables/0007.trace,increasingNumVariables,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,32.94534576899969,True,True,True
increasingNumVariables/0008.trace,increasingNumVariables,unconstrained,ATLAS-B,11,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08039770899995,False,,
increasingNumVariables/0008.trace,increasingNumVariables,unconstrained,MacroATLAS,11,2,SAT,MIN_EXPANDED_SIZE,0,7,PASSED,53.03625099300007,False,,
increasingNumVariables/0009.trace,increasingNumVariables,unconstrained,ATLAS-B,11,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.06902834299945,False,,
increasingNumVariables/0009.trace,increasingNumVariables,unconstrained,MacroATLAS,11,2,SAT,MIN_EXPANDED_SIZE,0,7,PASSED,79.26868582499992,False,,
increasingNumVariables/0010.trace,increasingNumVariables,unconstrained,ATLAS-B,11,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08233560699955,False,,
increasingNumVariables/0010.trace,increasingNumVariables,unconstrained,MacroATLAS,11,2,SAT,MIN_EXPANDED_SIZE,0,7,PASSED,102.23466055500103,False,,
increasingNumVariables/0011.trace,increasingNumVariables,unconstrained,ATLAS-B,11,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0966477400034,False,,
increasingNumVariables/0011.trace,increasingNumVariables,unconstrained,MacroATLAS,11,2,SAT,MIN_EXPANDED_SIZE,0,7,PASSED,108.90230067800076,False,,
increasingNumVariables/0012.trace,increasingNumVariables,unconstrained,ATLAS-B,11,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0898575070005,False,,
increasingNumVariables/0012.trace,increasingNumVariables,unconstrained,MacroATLAS,11,2,SAT,MIN_EXPANDED_SIZE,0,7,PASSED,144.68383019500016,False,,
increasingNumVariables/0013.trace,increasingNumVariables,unconstrained,ATLAS-B,11,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.104312208,False,,
increasingNumVariables/0013.trace,increasingNumVariables,unconstrained,MacroATLAS,11,2,SAT,MIN_EXPANDED_SIZE,0,7,PASSED,92.91486252100003,False,,
increasingNumVariables/0014.trace,increasingNumVariables,unconstrained,ATLAS-B,11,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.10071356499975,False,,
increasingNumVariables/0014.trace,increasingNumVariables,unconstrained,MacroATLAS,11,2,SAT,MIN_EXPANDED_SIZE,0,7,PASSED,112.38207150599919,False,,
increasingNumVariables/0015.trace,increasingNumVariables,unconstrained,ATLAS-B,11,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.10224494100112,False,,
increasingNumVariables/0015.trace,increasingNumVariables,unconstrained,MacroATLAS,11,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.14104994599984,False,,
increasingNumVariables/0016.trace,increasingNumVariables,unconstrained,ATLAS-B,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0765319989987,False,,
increasingNumVariables/0016.trace,increasingNumVariables,unconstrained,MacroATLAS,20,2,SAT,MIN_EXPANDED_SIZE,0,7,PASSED,52.59977777200038,False,,
increasingNumVariables/0017.trace,increasingNumVariables,unconstrained,ATLAS-B,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.04158285199992,False,,
increasingNumVariables/0017.trace,increasingNumVariables,unconstrained,MacroATLAS,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0935489830008,False,,
increasingNumVariables/0018.trace,increasingNumVariables,unconstrained,ATLAS-B,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.07473583000137,False,,
increasingNumVariables/0018.trace,increasingNumVariables,unconstrained,MacroATLAS,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1180073630003,False,,
increasingNumVariables/0019.trace,increasingNumVariables,unconstrained,ATLAS-B,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.10033486300017,False,,
increasingNumVariables/0019.trace,increasingNumVariables,unconstrained,MacroATLAS,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08505459200023,False,,
increasingNumVariables/0020.trace,increasingNumVariables,unconstrained,ATLAS-B,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.10967579200042,False,,
increasingNumVariables/0020.trace,increasingNumVariables,unconstrained,MacroATLAS,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08904297400022,False,,
increasingNumVariables/0021.trace,increasingNumVariables,unconstrained,ATLAS-B,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.10578040699966,False,,
increasingNumVariables/0021.trace,increasingNumVariables,unconstrained,MacroATLAS,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.14054553499955,False,,
increasingNumVariables/0022.trace,increasingNumVariables,unconstrained,ATLAS-B,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1266031719997,False,,
increasingNumVariables/0022.trace,increasingNumVariables,unconstrained,MacroATLAS,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.18837969000015,False,,
increasingNumVariables/0023.trace,increasingNumVariables,unconstrained,ATLAS-B,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.11807107800087,False,,
increasingNumVariables/0023.trace,increasingNumVariables,unconstrained,MacroATLAS,20,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.15906842200002,False,,
increasingNumVariables/0024.trace,increasingNumVariables,unconstrained,ATLAS-B,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0579037589996,False,,
increasingNumVariables/0024.trace,increasingNumVariables,unconstrained,MacroATLAS,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.09014240800025,False,,
increasingNumVariables/0025.trace,increasingNumVariables,unconstrained,ATLAS-B,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08936442999948,False,,
increasingNumVariables/0025.trace,increasingNumVariables,unconstrained,MacroATLAS,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.12052863600002,False,,
increasingNumVariables/0026.trace,increasingNumVariables,unconstrained,ATLAS-B,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.06991468600063,False,,
increasingNumVariables/0026.trace,increasingNumVariables,unconstrained,MacroATLAS,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08196922600018,False,,
increasingNumVariables/0027.trace,increasingNumVariables,unconstrained,ATLAS-B,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.09028802799912,False,,
increasingNumVariables/0027.trace,increasingNumVariables,unconstrained,MacroATLAS,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.09981134200007,False,,
increasingNumVariables/0028.trace,increasingNumVariables,unconstrained,ATLAS-B,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.06964792899998,False,,
increasingNumVariables/0028.trace,increasingNumVariables,unconstrained,MacroATLAS,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.10121412800072,False,,
increasingNumVariables/0029.trace,increasingNumVariables,unconstrained,ATLAS-B,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.06754941200052,False,,
increasingNumVariables/0029.trace,increasingNumVariables,unconstrained,MacroATLAS,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.09947358499994,False,,
increasingNumVariables/0030.trace,increasingNumVariables,unconstrained,ATLAS-B,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.12651161199938,False,,
increasingNumVariables/0030.trace,increasingNumVariables,unconstrained,MacroATLAS,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.11659280000003,False,,
increasingNumVariables/0031.trace,increasingNumVariables,unconstrained,ATLAS-B,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.09743184299987,False,,
increasingNumVariables/0031.trace,increasingNumVariables,unconstrained,MacroATLAS,37,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1390929320005,False,,
increasingNumVariables/0032.trace,increasingNumVariables,unconstrained,ATLAS-B,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08384242600005,False,,
increasingNumVariables/0032.trace,increasingNumVariables,unconstrained,MacroATLAS,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.07834592499967,False,,
increasingNumVariables/0033.trace,increasingNumVariables,unconstrained,ATLAS-B,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.06309196000075,False,,
increasingNumVariables/0033.trace,increasingNumVariables,unconstrained,MacroATLAS,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1055086209999,False,,
increasingNumVariables/0034.trace,increasingNumVariables,unconstrained,ATLAS-B,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.09026162100054,False,,
increasingNumVariables/0034.trace,increasingNumVariables,unconstrained,MacroATLAS,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0778236699989,False,,
increasingNumVariables/0035.trace,increasingNumVariables,unconstrained,ATLAS-B,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08162873699985,False,,
increasingNumVariables/0035.trace,increasingNumVariables,unconstrained,MacroATLAS,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0920025059986,False,,
increasingNumVariables/0036.trace,increasingNumVariables,unconstrained,ATLAS-B,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.09813135600052,False,,
increasingNumVariables/0036.trace,increasingNumVariables,unconstrained,MacroATLAS,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1066988849998,False,,
increasingNumVariables/0037.trace,increasingNumVariables,unconstrained,ATLAS-B,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08871018399986,False,,
increasingNumVariables/0037.trace,increasingNumVariables,unconstrained,MacroATLAS,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.11480010100058,False,,
increasingNumVariables/0038.trace,increasingNumVariables,unconstrained,ATLAS-B,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.12965679300032,False,,
increasingNumVariables/0038.trace,increasingNumVariables,unconstrained,MacroATLAS,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.16239775099893,False,,
increasingNumVariables/0039.trace,increasingNumVariables,unconstrained,ATLAS-B,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.13646043900007,False,,
increasingNumVariables/0039.trace,increasingNumVariables,unconstrained,MacroATLAS,70,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1291377180005,False,,
increasingNumVariables/0040.trace,increasingNumVariables,unconstrained,ATLAS-B,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0617280360002,False,,
increasingNumVariables/0040.trace,increasingNumVariables,unconstrained,MacroATLAS,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08824175500013,False,,
increasingNumVariables/0041.trace,increasingNumVariables,unconstrained,ATLAS-B,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.06349364999915,False,,
increasingNumVariables/0041.trace,increasingNumVariables,unconstrained,MacroATLAS,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.12834448799913,False,,
increasingNumVariables/0042.trace,increasingNumVariables,unconstrained,ATLAS-B,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.07250636400022,False,,
increasingNumVariables/0042.trace,increasingNumVariables,unconstrained,MacroATLAS,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.12501376100045,False,,
increasingNumVariables/0043.trace,increasingNumVariables,unconstrained,ATLAS-B,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.06198021099954,False,,
increasingNumVariables/0043.trace,increasingNumVariables,unconstrained,MacroATLAS,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.11021763200006,False,,
increasingNumVariables/0044.trace,increasingNumVariables,unconstrained,ATLAS-B,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0838283030007,False,,
increasingNumVariables/0044.trace,increasingNumVariables,unconstrained,MacroATLAS,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08854163900014,False,,
increasingNumVariables/0045.trace,increasingNumVariables,unconstrained,ATLAS-B,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.10063313300088,False,,
increasingNumVariables/0045.trace,increasingNumVariables,unconstrained,MacroATLAS,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1174968739997,False,,
increasingNumVariables/0046.trace,increasingNumVariables,unconstrained,ATLAS-B,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.13339377500006,False,,
increasingNumVariables/0046.trace,increasingNumVariables,unconstrained,MacroATLAS,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.18162949699945,False,,
increasingNumVariables/0047.trace,increasingNumVariables,unconstrained,ATLAS-B,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.13097544100128,False,,
increasingNumVariables/0047.trace,increasingNumVariables,unconstrained,MacroATLAS,135,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1240822929999,False,,
increasingNumVariables/0048.trace,increasingNumVariables,unconstrained,ATLAS-B,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08007356500002,False,,
increasingNumVariables/0048.trace,increasingNumVariables,unconstrained,MacroATLAS,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0970106649993,False,,
increasingNumVariables/0049.trace,increasingNumVariables,unconstrained,ATLAS-B,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0755749079999,False,,
increasingNumVariables/0049.trace,increasingNumVariables,unconstrained,MacroATLAS,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08706743900075,False,,
increasingNumVariables/0050.trace,increasingNumVariables,unconstrained,ATLAS-B,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.10284622899962,False,,
increasingNumVariables/0050.trace,increasingNumVariables,unconstrained,MacroATLAS,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.09645048200036,False,,
increasingNumVariables/0051.trace,increasingNumVariables,unconstrained,ATLAS-B,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0898221490006,False,,
increasingNumVariables/0051.trace,increasingNumVariables,unconstrained,MacroATLAS,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1426112500003,False,,
increasingNumVariables/0052.trace,increasingNumVariables,unconstrained,ATLAS-B,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0974152609997,False,,
increasingNumVariables/0052.trace,increasingNumVariables,unconstrained,MacroATLAS,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.11614700800055,False,,
increasingNumVariables/0053.trace,increasingNumVariables,unconstrained,ATLAS-B,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.11048244300036,False,,
increasingNumVariables/0053.trace,increasingNumVariables,unconstrained,MacroATLAS,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.15516360900074,False,,
increasingNumVariables/0054.trace,increasingNumVariables,unconstrained,ATLAS-B,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.13284862699948,False,,
increasingNumVariables/0054.trace,increasingNumVariables,unconstrained,MacroATLAS,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.15411515899905,False,,
increasingNumVariables/0055.trace,increasingNumVariables,unconstrained,ATLAS-B,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.13017352600036,False,,
increasingNumVariables/0055.trace,increasingNumVariables,unconstrained,MacroATLAS,264,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.12321696399977,False,,
moreDetailedTest/0001.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.11604498400084,False,,
moreDetailedTest/0001.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.16673564400025,False,,
moreDetailedTest/0002.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0357277080002,False,,
moreDetailedTest/0002.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0739845979988,False,,
moreDetailedTest/0003.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.216526876,False,,
moreDetailedTest/0003.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.28974954099976,False,,
moreDetailedTest/0004.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.23995317599974,False,,
moreDetailedTest/0004.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.24052157100004,False,,
moreDetailedTest/0005.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.59841464799956,False,,
moreDetailedTest/0005.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.2228399809992,False,,
moreDetailedTest/0006.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.26709924399984,False,,
moreDetailedTest/0006.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.28545597099946,False,,
moreDetailedTest/0007.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.31428206200007,False,,
moreDetailedTest/0007.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.300566281001,False,,
moreDetailedTest/0008.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.3499746839998,False,,
moreDetailedTest/0008.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.3678641510005,False,,
moreDetailedTest/0009.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.35913045300003,False,,
moreDetailedTest/0009.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.40139984899997,False,,
moreDetailedTest/0010.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.37242407099984,False,,
moreDetailedTest/0010.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.4008420099999,False,,
moreDetailedTest/0011.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.4241974100005,False,,
moreDetailedTest/0011.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.40659889999915,False,,
moreDetailedTest/0012.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1128176150005,False,,
moreDetailedTest/0012.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.15616659900115,False,,
moreDetailedTest/0013.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,2.555403505999493,True,True,True
moreDetailedTest/0013.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,3.3824437910000142,True,True,True
moreDetailedTest/0014.trace,moreDetailedTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.13640610100083,False,,
moreDetailedTest/0014.trace,moreDetailedTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.17909190399996,False,,
moreDetailedTest/0015.trace,moreDetailedTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,8.02686828800006,True,True,True
moreDetailedTest/0015.trace,moreDetailedTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,11.165604310999697,True,True,True
moreDetailedTest/0016.trace,moreDetailedTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,1.7706915689996094,True,True,True
moreDetailedTest/0016.trace,moreDetailedTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,2.846562583999912,True,True,True
moreDetailedTest/0017.trace,moreDetailedTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,9.758045423999647,True,True,True
moreDetailedTest/0017.trace,moreDetailedTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,19.555878981000205,True,True,True
moreDetailedTest/0018.trace,moreDetailedTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,13.761847703000058,True,True,True
moreDetailedTest/0018.trace,moreDetailedTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,18.88205065299917,True,True,True
moreDetailedTest/0019.trace,moreDetailedTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,12.780212994000067,True,True,True
moreDetailedTest/0019.trace,moreDetailedTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,15.52511177300039,True,True,True
moreDetailedTest/0020.trace,moreDetailedTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,12.82200984300016,True,True,True
moreDetailedTest/0020.trace,moreDetailedTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,17.544668407000245,True,True,True
