caseId,family,task,inputSha256,B,b,oracleStatus,oraclePrimary,oracleSecondary,oracleSatVerified,oracleWallSec,oldOracleStatus,oldOraclePrimary,oldOracleSecondary,atlasBStatus,atlasBPrimary,atlasBSecondary,atlasBSatVerified,macroStatus,macroPrimary,macroSecondary,macroSatVerified,macroStatusDiff,macroObjectiveDiff,atlasBStatusDiff,atlasBObjectiveDiff,oldOracleChanged
tiny_01758,global_prop,global_prop/tiny_01758.trace,49c4c8f573319cbc6d0915c7c912ab4e219b7484b09eec8531993b33a1dd6901,4,1,SAT,0,4,True,0.20403078600065783,SAT,0,4,SAT,0,4,True,SAT,0,4,True,False,False,False,False,False
tiny_01759,repair,repair/tiny_01759.trace,17f9fb76197da9a0e706e471673e1585c31f5fd35ac7852cfec318bce92556d3,2,0,UNSAT,0,0,False,0.09764794000147958,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01760,plain,plain/tiny_01760.trace,7405edc4c45eeb8b068e7ea9b79e64780f7784ac33def883d83463901d16c827,3,1,SAT,0,3,True,0.12388379600088228,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01761,nnf,nnf/tiny_01761.trace,15804f6e42c77b6a51d0977fe148dee8cf70bd13b2ce1c331e0e8c76d713bd2d,3,1,SAT,0,3,True,0.10500064699954237,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01762,cnf,cnf/tiny_01762.trace,878fa3eac39572fba8308240ebe3062890461a56504113fe7e165f5d730c6228,2,0,UNSAT,0,0,False,0.04811857100139605,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01763,dnf,dnf/tiny_01763.trace,5526ed267f588e976f4ebc1130309a8d2f1fe387410b31e646b335704c6aaa57,2,0,UNSAT,0,0,False,0.0370472129980044,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01764,required,required/tiny_01764.trace,fbb61aafc32147c91568a1599d66123fd8fac1c690de1dc415c7002ecac64fc3,3,1,SAT,0,3,True,0.11217942599978414,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01765,no_dag_reuse,no_dag_reuse/tiny_01765.trace,1494e79513925474c1a7c4a7f6f5d010cef5ba5509ce5d738f05ff6b5ec8ec99,3,1,SAT,0,3,True,0.12112138999873423,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01766,global_prop,global_prop/tiny_01766.trace,7c4796c5f24142897aa2651b6f3e744db7ed2663f160ae3938be3e6681d04fca,2,0,UNSAT,0,0,False,0.04015873699972872,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01767,repair,repair/tiny_01767.trace,85dedddd312457a309a3b7cd6d6fc3b637801da3c8facfec4b2b939e24d54148,3,0,SAT,1,2,True,0.042411341000843095,SAT,1,2,SAT,1,2,True,SAT,1,2,True,False,False,False,False,False
tiny_01768,plain,plain/tiny_01768.trace,c589f4acfc30d2f39c9833c444a53ce1600789fcb3c7fbbda4266bb5589ce421,3,0,SAT,0,2,True,0.05451505100063514,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01769,nnf,nnf/tiny_01769.trace,5d9a1651f7cf32538319f5f54c060a3a9a4df97611f1d45e4cece908c2791546,3,0,SAT,0,2,True,0.052548398001817986,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01770,cnf,cnf/tiny_01770.trace,5c70184e7eaca9ed0ef37ab151482bde3add3ba29da23fcda0276189dcde2242,2,0,SAT,0,1,True,0.023064892000547843,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01771,dnf,dnf/tiny_01771.trace,8d583a97814c9accd2b4aa2c93f26ca7329640ae49f9264c7e10f85d82f4a961,2,0,SAT,0,1,True,0.026707098000770202,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01772,required,required/tiny_01772.trace,8866fbd04c69df5653c03dc65f3e21db3ee39413e9029e6698ebc125a1072fc9,3,0,SAT,0,2,True,0.050493514998379396,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01773,no_dag_reuse,no_dag_reuse/tiny_01773.trace,31bbb4cdeac37cbb6a0111c1b212acd03784c18a9a9cb2283f86776e9798a53d,3,0,SAT,0,2,True,0.0526034559989057,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01774,global_prop,global_prop/tiny_01774.trace,1544dcbfb12dc65350d53ac870f00bc8107a3f2bd08a13d40d52f46728c07310,3,0,SAT,0,2,True,0.06097851500089746,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01775,repair,repair/tiny_01775.trace,8757badae4689f7aa1fb04ebf4e13194ff0c0b5b8d939ffec144dc8aab92ef41,4,0,SAT,0,3,True,0.2305607289999898,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01776,plain,plain/tiny_01776.trace,40fdde625d8fa181d6654a8f4dbe12f1c814dbdc90b68633cdb5ec660bea9c09,3,0,SAT,0,2,True,0.05525071900046896,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01777,nnf,nnf/tiny_01777.trace,9f318beacb028f73f8846814a58106219eb24a2132c08a82cecf710421371ca3,3,0,SAT,0,2,True,0.050230214998009615,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01778,cnf,cnf/tiny_01778.trace,218504ea097451bdcd3614c026bdc1333466e7458967d419abe9ae2ec0545cb9,3,0,SAT,0,2,True,0.04595296800107462,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01779,dnf,dnf/tiny_01779.trace,1d0423d76fca02f39810887ff59bfd1d97e9affd5ce12211a799344dd9f7340e,3,0,SAT,0,2,True,0.037522337999689626,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01780,required,required/tiny_01780.trace,8117a669ded585bb510e15cefe31178dd70c5f986122e7a3ae1d0db833d2d1e1,3,0,SAT,0,2,True,0.05601973699958762,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01781,no_dag_reuse,no_dag_reuse/tiny_01781.trace,1d922be8786e320a541c5996ed8e2d9e6dc93e1e5bab126931beda552e16a067,3,0,SAT,0,2,True,0.0538236379979935,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01782,global_prop,global_prop/tiny_01782.trace,6004d16a3c40d3004fb66be17db83be092529d07e52b2805341f5a5c9b75e466,4,0,SAT,0,3,True,0.11564187399926595,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01783,repair,repair/tiny_01783.trace,d2c85d6ca7f2bb9669c5333d03dbd491c72e52e3b2eaeae8fb32062490032493,2,0,UNSAT,0,0,False,0.09499519300152315,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01784,plain,plain/tiny_01784.trace,39c8e9064fc805ecacc1081a589db0a743864bde44fe86dbadb442c9e6cf4a29,4,0,SAT,0,3,True,0.08595480700023472,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01785,nnf,nnf/tiny_01785.trace,35380d3cb692e042eaf9628525c4e59be3c14e0c872625f51a821d22bbde8cba,4,0,SAT,0,3,True,0.10373890900154947,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01786,cnf,cnf/tiny_01786.trace,bd3676460e90693f1593fd8f71fba298eb2305f74c8b052238adc88f66a909ed,3,1,SAT,0,3,True,0.09146506400065846,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01787,dnf,dnf/tiny_01787.trace,0cec3b45e74f130648952ea370aceb976e37d8ba20260ca6497744b31d7e0f5f,3,1,SAT,0,3,True,0.13001708499723463,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01788,required,required/tiny_01788.trace,cb07c34c9fb9094f9fc547b93586aea3df8a24d766468f8ac7c61c35113355df,4,0,SAT,0,3,True,0.08508963500207756,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01789,no_dag_reuse,no_dag_reuse/tiny_01789.trace,1a3569e3fd23f5bc0ac2b0ffad17d108d977454bf979e1c9fc039b1ce72202e6,4,0,SAT,0,3,True,0.10751872499895399,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01790,global_prop,global_prop/tiny_01790.trace,1ee66fdf34894baf7bfe82a5b89103b819d55d64d6009eda82074cad63948541,4,1,SAT,0,4,True,0.2102871809984208,SAT,0,4,SAT,0,4,True,SAT,0,4,True,False,False,False,False,False
tiny_01791,repair,repair/tiny_01791.trace,70e26d1892ee18798f0d16ceb54f51c3e2977ffc5ba107309a14507267eb1a1c,3,0,SAT,1,2,True,0.045866485001170076,SAT,1,2,SAT,1,2,True,SAT,1,2,True,False,False,False,False,False
tiny_01792,plain,plain/tiny_01792.trace,38b6ca8204c482b3db0b783908fdbc1cf0c37d0d7b15df7c78de24f7afe70598,2,0,UNSAT,0,0,False,0.04263816700040479,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01793,nnf,nnf/tiny_01793.trace,d2891afd75c60e54a3ca8c48458f4e2cd6c69ea8b5f275674022caacaa64c45b,2,0,UNSAT,0,0,False,0.04670287099725101,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01794,cnf,cnf/tiny_01794.trace,f8c4351db82426befda6976a08d94e10076539059a664286fc175309e6ec6f90,3,1,SAT,0,3,True,0.10505732899764553,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01795,dnf,dnf/tiny_01795.trace,a23340b5106998828b0ecbd5b38291e2614b7a7189c4b943a3830924b8a20c61,3,1,SAT,0,3,True,0.11205750400040415,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01796,required,required/tiny_01796.trace,293ae176bda0d2c3e6402f64bcb4ef5e35de121edd4f4564e06d437e6a6ae977,2,0,UNSAT,0,0,False,0.05504861200097366,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01797,no_dag_reuse,no_dag_reuse/tiny_01797.trace,47d1af9a5b6ee5dcc075895b6764266137e17a2cb23808a71887c77c8b1c5c20,2,0,UNSAT,0,0,False,0.04341966200081515,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01798,global_prop,global_prop/tiny_01798.trace,d81042b6addf41ec8622db003aa9d205e73b7d14430147bee215abf6a5360e02,4,1,SAT,0,4,True,0.14317875199776608,SAT,0,4,SAT,0,4,True,SAT,0,4,True,False,False,False,False,False
tiny_01799,repair,repair/tiny_01799.trace,811f4d65fbb78c8396506ef82e420b1b616be77a2db7e256d929ceb33ed5206a,4,0,SAT,0,3,True,0.18109834699862404,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01800,plain,plain/tiny_01800.trace,d54dd7e0d1a9e29f8fccad0f359052e3f42becd36722966372af89f1843b9c1e,2,0,SAT,0,1,True,0.0194068899982085,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01801,nnf,nnf/tiny_01801.trace,d8f6d0ab2e35863200a349b1cbdd8506af9de1656f5e30ac2b4927aef8e44dba,2,0,SAT,0,1,True,0.02162439899984747,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01802,cnf,cnf/tiny_01802.trace,4bcea4ce4a0821fdf489f08fa4561fa38e3830a107ea0772c90230955b964312,2,0,UNSAT,0,0,False,0.04364011799771106,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01803,dnf,dnf/tiny_01803.trace,c2fda4fc9ba6eece0308caf5856dee22be3662cab41a04ce31ebe76dcc1a2802,2,0,UNSAT,0,0,False,0.05261366099875886,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01804,required,required/tiny_01804.trace,a9b0ee164b9e600c875c09782b411c4fde51fac2e77575bb4c498642cbe92bef,2,0,SAT,0,1,True,0.020958036999218166,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01805,no_dag_reuse,no_dag_reuse/tiny_01805.trace,1b07b90703d0c0bd7f79a8d3d4338f549776c0ebe15fd5c3e4c2f6914644404f,2,0,SAT,0,1,True,0.021674648000043817,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01806,global_prop,global_prop/tiny_01806.trace,acd8cd2d66c4923e7623db1d20b0c40302b5e18b0a8cd42af526488fbc65f0dd,2,0,UNSAT,0,0,False,0.03476728999885381,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01807,repair,repair/tiny_01807.trace,eefeadb00eacc8e835898458e76c0aa99f9a8fc8c5666ef2bfdf3940573e4dd6,2,0,UNSAT,0,0,False,0.08511085500140325,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01808,plain,plain/tiny_01808.trace,a39a324f6002693051fb8199c52738a5d89364b35590ac272f272178fd10049e,3,0,SAT,0,2,True,0.05288958000164712,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01809,nnf,nnf/tiny_01809.trace,a99948e9781382a64b04449f151c56bbddfec939f8cfed7b251911a5d92e2511,3,0,SAT,0,2,True,0.05472149600245757,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01810,cnf,cnf/tiny_01810.trace,9ab0370932ec078df6de4382752bfdb51152a9907531ce1fabc16943b6f82a5f,2,0,SAT,0,1,True,0.025078989998291945,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01811,dnf,dnf/tiny_01811.trace,ba5d68ab1edfddb7b18596fb99ef0dc3b6bd44677c97007795d451dfe173fd5a,2,0,SAT,0,1,True,0.02748246600094717,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01812,required,required/tiny_01812.trace,af4bf19b7dea24ad4e4392276ca86a9f14575ac76f3e014f8bc6753b513a2770,3,0,SAT,0,2,True,0.04833316400254262,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01813,no_dag_reuse,no_dag_reuse/tiny_01813.trace,1af3ad34560a9285739da203e2d99d754825906b70d658455c665f58b81130ea,3,0,SAT,0,2,True,0.043124464002175955,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01814,global_prop,global_prop/tiny_01814.trace,9965021cc7adaecfc1b142909b1f57544e719ce6bd98d1896a6a2a5dcbf7a637,3,0,SAT,0,2,True,0.049497822001285385,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01815,repair,repair/tiny_01815.trace,1416b9db4669581cb5ca87485a14121212786a2c305a25943cefcc3d4d414a5a,3,0,SAT,1,2,True,0.04184176200215006,SAT,1,2,SAT,1,2,True,SAT,1,2,True,False,False,False,False,False
tiny_01816,plain,plain/tiny_01816.trace,dcc5f92768fd3fdc5309a60414b321036d657528705175919da00499a4faffc2,3,1,SAT,0,3,True,0.12516420600150013,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01817,nnf,nnf/tiny_01817.trace,b329655cb66dd274b07df795d5279875657d3d1f96a360defc77989e8260ef55,3,1,SAT,0,3,True,0.16579115499916952,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01818,cnf,cnf/tiny_01818.trace,5092102d018b7f1d92fa4634b490ad0c66859d765c59a8c4f5752a7e07a342b9,3,0,SAT,0,2,True,0.04835711299892864,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01819,dnf,dnf/tiny_01819.trace,543b251766e3cf28c284c43c1d684c600f15ac7a379012b14adce2d80aae62df,3,0,SAT,0,2,True,0.03920731399921351,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01820,required,required/tiny_01820.trace,d87afd34cda35aa32e0096315e32bef6ae7f3df6b7b03312a1c38de655dbfaa6,3,1,SAT,0,3,True,0.13047331599955214,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01821,no_dag_reuse,no_dag_reuse/tiny_01821.trace,1b7416a420a1f31677efaca551d1a589a8a440bb5ccf14bf9635e35d72a798dd,3,1,SAT,0,3,True,0.10737119500117842,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01822,global_prop,global_prop/tiny_01822.trace,605f56c633d4706906af5f30b3b426dab0b8449334a636e0ce69e70f09fcf1a4,4,0,SAT,0,3,True,0.08263101600095979,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01823,repair,repair/tiny_01823.trace,10361816b00446b0a03626933537cb54d280f2fd422c12483f545b3ab4c9e364,4,0,SAT,0,3,True,0.20049574999939068,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01824,plain,plain/tiny_01824.trace,05d99228e74ddccf2fd1d1c061510371e3a97ab329555b0462a9a01faf388f8f,3,1,SAT,0,3,True,0.1740324390011665,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01825,nnf,nnf/tiny_01825.trace,bb05fff4567450141be24955c4c9bf7cfa2eeebdbf57bab6f7654cd1d450edef,3,1,SAT,0,3,True,0.09983827500036568,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01826,cnf,cnf/tiny_01826.trace,0e96a00a62a1ef9421c95555fe4082abebf41c4e098027b6e18144aa1f68ab16,3,1,SAT,0,3,True,0.1127101819984091,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01827,dnf,dnf/tiny_01827.trace,d5d07f5d59eb03c18c7af5a5797f5f02bf5ddfc6bd84f659f7790cdc7873a265,3,1,SAT,0,3,True,0.09085759699883056,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01828,required,required/tiny_01828.trace,bc18b606d7852a094f0780cf68180aa87ca9784b0ba38f63e7ec9777d49dba31,3,1,SAT,0,3,True,0.1176397339986579,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01829,no_dag_reuse,no_dag_reuse/tiny_01829.trace,af383ee3dbd8f34723ce0a20e5af8b62ee82f5f5344af887de3de1e27653ffbc,3,1,SAT,0,3,True,0.10173016599947005,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01830,global_prop,global_prop/tiny_01830.trace,291cc0298c24972879f25c4cc949b22484af516d23de9d296e4d97daf8865963,4,1,SAT,0,4,True,0.1572948479988554,SAT,0,4,SAT,0,4,True,SAT,0,4,True,False,False,False,False,False
tiny_01831,repair,repair/tiny_01831.trace,c652c947e4124044a95ac1a771df5cb996ec26be1a7928d30e1852fc5957758d,2,0,UNSAT,0,0,False,0.08592159199906746,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01832,plain,plain/tiny_01832.trace,30b1e5b5012ed1a617f34515d4bc85a6ca0f321f57829976571ef8f76df86a7c,3,0,SAT,0,2,True,0.04547037800148246,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01833,nnf,nnf/tiny_01833.trace,632724d3a29d46595670774435ae33c1b62847f08bc930ca1a9226cc13610889,3,0,SAT,0,2,True,0.05066889400040964,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01834,cnf,cnf/tiny_01834.trace,d83d4f69317024500dc0a0f39528f00b9fed651b34b9e01efaa1f6b82de25ee4,3,1,SAT,0,3,True,0.13853553499939153,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01835,dnf,dnf/tiny_01835.trace,ae4840636af385234dd351c1add8cf113d7218de37950ec1d6e13df0f5b9dddd,3,1,SAT,0,3,True,0.12917711499903817,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01836,required,required/tiny_01836.trace,52be144a845b17432143005eb925f123d8cb125f4e1cf4248c14820cfeb42295,3,0,SAT,0,2,True,0.051006038000195986,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01837,no_dag_reuse,no_dag_reuse/tiny_01837.trace,f8b97042cffe3b953ebc628b0d247dadebcb4b5b635b0a68c3218e3b981ec354,3,0,SAT,0,2,True,0.045202758999948855,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01838,global_prop,global_prop/tiny_01838.trace,ea6a0800f3374828df0af35273c5a5baff8bf42e4dfd0117c41a487936849e46,4,1,SAT,0,4,True,0.17769963799946709,SAT,0,4,SAT,0,4,True,SAT,0,4,True,False,False,False,False,False
tiny_01839,repair,repair/tiny_01839.trace,6fe0ee1f2309f178ebd6104731dd0c01f55918cabe8458f347e9c4b63c39e7cd,3,0,SAT,1,2,True,0.047738311001012335,SAT,1,2,SAT,1,2,True,SAT,1,2,True,False,False,False,False,False
tiny_01840,plain,plain/tiny_01840.trace,75a3149cd7b9263fec1dcbe7f51ccd510b9f0814cd4dd45ff73eea8d102140c0,3,0,SAT,0,2,True,0.04739190400141524,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01841,nnf,nnf/tiny_01841.trace,bfaf9727c7633f40ed4fff8779959ab6d07d395bde81bf3e962db493c3a6a749,3,0,SAT,0,2,True,0.050190996000310406,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01842,cnf,cnf/tiny_01842.trace,c32e7397ea525a9d0ec55212d3bdcbb2bb173f34517e296ce836ae9fbd2a7c6e,2,0,UNSAT,0,0,False,0.04620097800216172,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01843,dnf,dnf/tiny_01843.trace,851135874f93e3c26a632f96c863381ab837531ccd4922e371efa49106e083a2,2,0,UNSAT,0,0,False,0.05365353999877698,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01844,required,required/tiny_01844.trace,eb0cec65f0976682a413c5dc7f64264dea95fcfe26095a6f66bf51d3f8f0b907,3,0,SAT,0,2,True,0.046608682998339646,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01845,no_dag_reuse,no_dag_reuse/tiny_01845.trace,00be099c19ed3c668b95d52053d5bc4f77f13a0be8b4d907a581980690ac4bb8,3,0,SAT,0,2,True,0.04658179800026119,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01846,global_prop,global_prop/tiny_01846.trace,a7b19a653d20af03779dd0389b6aacc2edd9af1d4fa1664f497d3991b802c5c4,2,0,UNSAT,0,0,False,0.04617553199932445,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01847,repair,repair/tiny_01847.trace,5c1deae5ef3eff0038dd3702697520056f2fe6d9b653245908cd8dfbdab9e4f0,4,0,SAT,0,3,True,0.2049538819992449,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01848,plain,plain/tiny_01848.trace,e31fbc77437553c4d87b64bd05e349b3b708e7f1820cf73d1d112b35a9bf76db,4,0,SAT,0,3,True,0.09405957700073486,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01849,nnf,nnf/tiny_01849.trace,339a72172c604f7a410d0d3016c3edd66c839b2a4bfc8cd8b8ba184256256104,4,0,SAT,0,3,True,0.09109643199917627,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01850,cnf,cnf/tiny_01850.trace,a679079fbe56af7e4bbb3acf9f0441df8a2c9356ccc6154039596256e113fce4,2,0,SAT,0,1,True,0.021452003999002045,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01851,dnf,dnf/tiny_01851.trace,fc1c542cea2db1ffd4fa06605acde4584cf89425863708eb546c89472ec7d2dd,2,0,SAT,0,1,True,0.021321647000149824,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01852,required,required/tiny_01852.trace,40c8b44df099b70bd092b620393764d62252ec0da0f50a90b935103ea17d8a4b,4,0,SAT,0,3,True,0.0961913450009888,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01853,no_dag_reuse,no_dag_reuse/tiny_01853.trace,d421519dafbd122fd359f8c23072fda026a76608c751c892c31b9dc5b8db056f,4,0,SAT,0,3,True,0.10124451299998327,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01854,global_prop,global_prop/tiny_01854.trace,7693e66ae393da9527fe6f298b482d50e1ce24c7cc5d8eb7160a33c2fec3d83b,3,0,SAT,0,2,True,0.0352069529981236,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01855,repair,repair/tiny_01855.trace,4c19bb947defc9c074db2208323b2d55de345b8c8d11fb9acbf2d62ccbf8def2,2,0,UNSAT,0,0,False,0.06541700900197611,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01856,plain,plain/tiny_01856.trace,455a69fa8a0940be1198ab5cb4c1c94c4724ecc3d742aedc7baa9c2b2c5a109a,2,0,UNSAT,0,0,False,0.03078370600269409,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01857,nnf,nnf/tiny_01857.trace,5ec83434f99cef84c9f3b2e334da4c888fd28d3cceef31077ef6b5ad36075576,2,0,UNSAT,0,0,False,0.04344708600183367,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01858,cnf,cnf/tiny_01858.trace,c1c3d243bf5915bc0341d19bac6b6a6851f302ab6ad48846ed0fbef81b7cb7cb,3,0,SAT,0,2,True,0.044887557000038214,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01859,dnf,dnf/tiny_01859.trace,4fe3f5577eeb2c0a07b01774e4578cf77d71bfd9aa1dd791d5988ce4c456439b,3,0,SAT,0,2,True,0.05702907600061735,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01860,required,required/tiny_01860.trace,fb2eefbc21e727824a9c5dfe027b7da7a2dc2bb8b32c878bcc0e38a55e0b21e1,2,0,UNSAT,0,0,False,0.0442884320000303,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01861,no_dag_reuse,no_dag_reuse/tiny_01861.trace,c2af0a681bce8f6ae382ec1a11152d9b558052423266534c747ead15a689bf89,2,0,UNSAT,0,0,False,0.05574417399839149,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01862,global_prop,global_prop/tiny_01862.trace,d07caf2e38033f89dc2c1f2d6622e4849ace05a99bf08125fa265e4628c8b20f,4,0,SAT,0,3,True,0.07969195699843112,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
