campaign,batch,task,family,category,B,b,p,K,qStates,objectiveKind,constraintFeatures,scope,inputSha256,numAP,positiveTraces,negativeTraces,method,attempt,backendTotalClauses,emissionSec,error,modelBytes,modelSha256,parseSec,primaryVars,solverInvoked,status,translationSec,vars,wallSec
frozen200,b2,robot/RRtrace/order5.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,7,6910c58345fa6ec2a989eacc9a6333c5f4ec9b1198d2398d9d4550b1196f6534,3,4,6,atlas-b,1,9870517,0.4645214029997078,,8597,43c9ff282cc2f7436f8df9d40151ded5bfa010b480b66176494cf0a9f880fbad,0.401882889,15567,False,TRANSLATED_ONLY,15.390331908999542,2564316,15.85543574500025
frozen200,b2,robot/RRtrace/order5.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,7,6910c58345fa6ec2a989eacc9a6333c5f4ec9b1198d2398d9d4550b1196f6534,3,4,6,macro,1,737251,0.31437596700016,,25676,55623e7518264b9c307d0bbc5edf423259a8fdef5ef8c160b3c42ea6438c5f2f,0.470275909,11309,False,TRANSLATED_ONLY,2.4675263129993255,270061,2.7824924630003807
frozen200,b2,robot/RRtrace/order6.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,9,6fa60cb707ea5016a8f17a93532f56a28194e5957c1b9ac3d6518ad16aea2bb5,3,4,3,atlas-b,1,12286494,0.46493189499960863,,10122,651ed81481af402acff8f736c4ae0c157ed0319a01baeb820171421617fa0cd6,0.471683671,15911,False,TRANSLATED_ONLY,19.991006866000134,3172537,20.456559535999986
frozen200,b2,robot/RRtrace/order6.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,9,6fa60cb707ea5016a8f17a93532f56a28194e5957c1b9ac3d6518ad16aea2bb5,3,4,3,macro,1,1041410,0.3142593040001884,,23234,2109f40b91afa587c09bb5cf0a7e15a3cfe2ad81c9d70c32be60642de1d02453,0.468408778,15255,False,TRANSLATED_ONLY,3.469253385000229,370606,3.784064933999616
frozen200,b2,robot/RRtrace/order7.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,7,302c3bc981a3d214adaaa21af2874eea620879b1c4318b2fd230347c8f2c02bf,3,4,4,atlas-b,1,13667584,0.4645942550005202,,10638,74e36ae9931e8203bcf5791fd08818f7eee0aed40b697f84e77c87ee2fc72c3c,0.500121656,17347,False,TRANSLATED_ONLY,18.339733458999945,3524084,18.804879407000044
frozen200,b2,robot/RRtrace/order7.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,7,302c3bc981a3d214adaaa21af2874eea620879b1c4318b2fd230347c8f2c02bf,3,4,4,macro,1,957342,0.36441232100060006,,24872,0f9caf778b6b67adb933a5509d6807cf102c0500b29145ae08c9a3f8ef2d2def,0.504646013,14690,False,TRANSLATED_ONLY,3.7194037589997606,344796,4.084375293999983
frozen200,b2,robot/RRtrace/order8.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,9,f6af61f7ecc7792d6b397b019339d1e1ae21db5834d7641fbdfa69f2553aee1e,3,4,6,atlas-b,1,17526453,0.46442649500022526,,11490,eb2071d0e96690ff6bd5903705aaa0ba19864cc329841c6456a366551aa76204,0.515736595,22511,False,TRANSLATED_ONLY,26.607965317999515,4524157,27.073025217999202
frozen200,b2,robot/RRtrace/order8.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,9,f6af61f7ecc7792d6b397b019339d1e1ae21db5834d7641fbdfa69f2553aee1e,3,4,6,macro,1,1143357,0.31464177100042434,,25602,b5924254c627ad514ace020a21fdece4aa5fe6bb91976dec28981d874b0578c8,0.46342454,16686,False,TRANSLATED_ONLY,3.419033094999577,408291,3.734263820999331
frozen200,b2,robot/RRtrace/order9.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,9,16897599aa8b78ff3b95727250a7e104d28173d2048cb2096a96454eb1994c31,3,5,6,atlas-b,1,19273165,0.4644995669996206,,12546,b4cd46e550919be521bb1e4c77dfc3dde7b31301fdc3dba0ffe429222752a34a,0.498062745,24711,False,TRANSLATED_ONLY,27.30854987299972,4974697,27.773593312999765
frozen200,b2,robot/RRtrace/order9.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,9,16897599aa8b78ff3b95727250a7e104d28173d2048cb2096a96454eb1994c31,3,5,6,macro,1,1265863,0.3643514100003813,,25819,6d46bb34e882c80636f08ceecb89238274e0c4bee5e522061a12482c31d0b1b7,0.476166671,18435,False,TRANSLATED_ONLY,3.7695067469994683,451801,4.134456681000302
frozen200,b2,voting_machine/voting10.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,7,079adb71eea70013881ed60e6b31f588513a832d18cf5e8e758c3eaef1d1e6b2,10,3,7,atlas-b,1,1118561,0.4646527410004637,,12190,a6b7cdb2b92b48772410784d6c766d7e71465f0c236be3fec806f86a4bc4fbd5,0.584603095,5924,False,TRANSLATED_ONLY,2.617500215000291,313759,3.0827134379997005
frozen200,b2,voting_machine/voting10.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,7,079adb71eea70013881ed60e6b31f588513a832d18cf5e8e758c3eaef1d1e6b2,10,3,7,macro,1,289462,0.26415386399912677,,44109,a6392c6d1238d47e0f082f270ecd1810b6d0514f8e5ffb8779d1afaab4b741e8,0.566911739,5447,False,TRANSLATED_ONLY,1.8667586550000124,108892,2.1314890630001173
frozen200,b2,voting_machine/voting13.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,7,8d375b1aaaf8aad8347aa3febb6c753115efed45cd7b48c1d223ee2baf1d6e68,10,11,8,atlas-b,1,2038471,0.4645590860000084,,19638,420c643aade54151953ff14a1ea89fab88513abd6eeab7d874a840ef031b122a,0.678247919,10676,False,TRANSLATED_ONLY,3.670119153000087,569278,4.135235421000289
frozen200,b2,voting_machine/voting13.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,7,8d375b1aaaf8aad8347aa3febb6c753115efed45cd7b48c1d223ee2baf1d6e68,10,11,8,macro,1,444553,0.3142434179999327,,60530,0339020140624e619976a47ce82048d4d49c6bb03f6ecd404f5387d6c3d5cba8,0.693087163,7535,False,TRANSLATED_ONLY,2.9176945219996924,171568,3.232530364000013
frozen200,b2,voting_machine/voting14.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,11,e75441430d5355f3357451f1532cd997d897a3e1ca480ce1eff14da891d99d35,10,6,2,atlas-b,1,654258,0.46457892899979925,,8939,fa41f5a88a6e08d79af46bf5a0f38cbf4812944f7104f4e9fa4f8cb817086a5a,0.433420797,3796,False,TRANSLATED_ONLY,1.8163020160000087,191358,2.2814453380005943
frozen200,b2,voting_machine/voting14.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,11,e75441430d5355f3357451f1532cd997d897a3e1ca480ce1eff14da891d99d35,10,6,2,macro,1,282772,0.2642627449995416,,37823,474820e98432d9f6b9cc6c2d05f566a7abeebfd3a3fa81c9c424773aad647a97,0.516453642,5246,False,TRANSLATED_ONLY,1.9163847250001709,105505,2.1812305439998454
frozen200,b2,voting_machine/voting2.trace,voting_machine,nnf_template,13,2,0,8,2,MIN_EXPANDED_SIZE,OfficialVoting,5,9c56c57ce88a43702403585d2561076b6ec82d857cb441112ff537fd2a49149c,10,8,2,atlas-b,1,413826,0.4645353129999421,,10355,00f263706b35ed477f424c622b8ef3039a241cc60044f5e95397ce378a930acd,0.430261467,3360,False,TRANSLATED_ONLY,1.3661601020003218,121789,1.8312706189999517
frozen200,b2,voting_machine/voting2.trace,voting_machine,nnf_template,13,2,0,8,2,MIN_EXPANDED_SIZE,OfficialVoting,5,9c56c57ce88a43702403585d2561076b6ec82d857cb441112ff537fd2a49149c,10,8,2,macro,1,133899,0.21411380500012456,,33529,2304edd7af36ecf4a61fbd5ed7c6d16406934482957dd8182c902d24b2b84117,0.546655697,2631,False,TRANSLATED_ONLY,1.5161521410000205,55718,1.7307971989994257
frozen200,b2,voting_machine/voting3.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,f2fc24d8ecd656cd2276a9409f2feb061f97049411552f1e9f4e73e455ef246b,10,10,2,atlas-b,1,486440,0.4644808519997241,,12580,07e3bbf4b686a6ed2bcafeab5f18f2874bfdf0301097476e36d5dd50e1db4818,0.479326034,3932,False,TRANSLATED_ONLY,1.6663441690006948,142760,2.131397785000445
frozen200,b2,voting_machine/voting3.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,f2fc24d8ecd656cd2276a9409f2feb061f97049411552f1e9f4e73e455ef246b,10,10,2,macro,1,199621,0.26421817899972666,,45604,fd89ab06de8541850b0c60555456643167ac5d776a7ddf2dac58e487b68f8881,0.553786517,4079,False,TRANSLATED_ONLY,1.7662244350003675,78812,2.03102018699974
frozen200,b2,voting_machine/voting4.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,556d787d7e05cb7675b4926bc6b9b5f6a3ac18cc80154776e3a9763a0044ab1b,10,10,3,atlas-b,1,1234920,0.46452358799979265,,14256,d739d185ea0c02a9858a8296cbe63eb01c4762da4896d1cc147865a68895969a,0.564756162,6948,False,TRANSLATED_ONLY,2.467612155999632,344015,2.932723717999579
frozen200,b2,voting_machine/voting4.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,556d787d7e05cb7675b4926bc6b9b5f6a3ac18cc80154776e3a9763a0044ab1b,10,10,3,macro,1,227358,0.26419676800014713,,48983,61b63cbddc26d812c5c0db5bbfa4d07b4a728c03a1ff694b15103f95771f5f1c,0.611368633,4415,False,TRANSLATED_ONLY,1.966669596000429,87964,2.2314687789994423
frozen200,b2,voting_machine/voting5.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,aaa7c5f9eb05af40920404aac394187c62a6c0f9a833f1d632b7161d62146a5a,10,11,2,atlas-b,1,522719,0.46458017799977824,,13576,123480f80bb87d7ba10988f53d7a22a0aa32598bce757e9432f5647d180a5be7,0.552581352,4218,False,TRANSLATED_ONLY,1.7665755330008324,153240,2.2317036849999567
frozen200,b2,voting_machine/voting5.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,aaa7c5f9eb05af40920404aac394187c62a6c0f9a833f1d632b7161d62146a5a,10,11,2,macro,1,215359,0.2641811929997857,,48526,ec1f9b91fab375529035cb7795f3c0b8aaf52b2e288eb26a761b205e83bf3ed3,0.541662302,4268,False,TRANSLATED_ONLY,1.816475119999268,85089,2.081236285999694
frozen200,b2,voting_machine/voting7.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,11,7888b9164013ee9e3bda61ed3f68d1215476addfb60c72275f26f45b5a9fd9de,10,11,3,atlas-b,1,1970961,0.4648909959996672,,15253,64d76a1993201a330dc5c1241476c0969da5a0326d13b31fff1c2a75ff13113c,0.610493263,9268,False,TRANSLATED_ONLY,4.8713615490005395,553984,5.336962512000355
frozen200,b2,voting_machine/voting7.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,11,7888b9164013ee9e3bda61ed3f68d1215476addfb60c72275f26f45b5a9fd9de,10,11,3,macro,1,443689,0.2643137699997169,,53338,90dc66f2840d758255c33dfb3a2c76b3bfd2650b4dbbea21046b7490646c47b3,0.681833847,7259,False,TRANSLATED_ONLY,2.668911561000641,165462,2.93383277599969
frozen200,b2,voting_machine/voting8.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,0f40eb0be74a98d28e428327dd6a20b96b94e0173b39f5bd4707dcc871294515,10,11,5,atlas-b,1,1508139,0.4646557199994277,,17643,98af5a42b13925199b7e03e164723c6a703206ab35d81eb41e621e522b56e2f1,0.631992372,8436,False,TRANSLATED_ONLY,2.968524455000079,419480,3.4338151310003013
frozen200,b2,voting_machine/voting8.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,0f40eb0be74a98d28e428327dd6a20b96b94e0173b39f5bd4707dcc871294515,10,11,5,macro,1,270480,0.31429560400010814,,58213,60c9892a8341030111ee623cce6e5ec5f1c465000b43b5a795fb7ddf07f8faab,0.597378697,5108,False,TRANSLATED_ONLY,2.071216567999727,106068,2.386102196000138
frozen200,b2,voting_machine/voting9.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,9,761eea46d30389b096d8a253e3b8e75dc91b12368c64d27bf30bcba8785f4f11,10,8,5,atlas-b,1,1623140,0.4645115830007853,,15647,cf07ab6a1f685e4616f66ef3e8971285d2b48c3ca46acc83c1d55f45948a1010,0.609556458,8084,False,TRANSLATED_ONLY,3.4186379339998894,455739,3.8837873630000104
frozen200,b2,voting_machine/voting9.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,9,761eea46d30389b096d8a253e3b8e75dc91b12368c64d27bf30bcba8785f4f11,10,8,5,macro,1,444941,0.2642081980002331,,51095,a228b3b596b0b5d57dafaa35d485ae0776d6c8afed04b9425038e44d3f3d84c9,0.606185849,7358,False,TRANSLATED_ONLY,2.267045587999746,164982,2.5318062989999817
remaining423,b2,weakening/weaken_antecedent/weaken_antecedent_100_10_10.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,7,1f56e77af956ff172ba6e53ae010447277162d55ae172957c38fbe0cd21b921e,3,10,10,atlas-b,1,,0.514566122999895,,65663,ddfda7bc67f76c0c5853650cfa3305a0e4498cafeed5866f59d791e563775ba1,,,False,TRANSLATION_TIMEOUT,180.30905906599992,,180.82421296199982
remaining423,b2,weakening/weaken_antecedent/weaken_antecedent_100_10_10.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,7,1f56e77af956ff172ba6e53ae010447277162d55ae172957c38fbe0cd21b921e,3,10,10,macro,1,3491548,0.5645268640000722,,115920,2f7a5ce640c66dc8bf6270436d2031bf22445f6ead83fdbf81ccbfa23cddfbfd,1.222102099,64340,False,TRANSLATED_ONLY,15.386164632000146,1319909,15.951357320999705
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_100_100.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,9,47f99673f32c3451ee99bf19eff34e1a11996ede4e1a21dcae7155dbfd322499,3,100,100,atlas-b,1,6271683,0.5648185089994513,,76084,2a9f9893469629959f5babf2a72f0d69923044757fb244d9cc7a18f7c8b0b443,0.924308771,44335,False,TRANSLATED_ONLY,9.677134931999717,1848724,10.242551895999895
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_100_100.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,9,47f99673f32c3451ee99bf19eff34e1a11996ede4e1a21dcae7155dbfd322499,3,100,100,macro,1,4233019,0.31435093299933214,,135105,cc6ba24750073db7d84626081c29bcea6063b12cd19c623f69fd600cf3c8f22d,2.091314683,70269,False,TRANSLATED_ONLY,16.93972009800018,1704941,17.254797948000487
remaining423,b2,weakening/weaken_antecedent/weaken_antecedent_10_10_10.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,9,1d16ac8a55469f2c1f084b1a4f1f6ede012b08c6e25b9c2d5bcbc4b81e4301e2,3,10,10,atlas-b,1,656583,0.4644648559997222,,10204,ab16cefad97fa75296eeec5e39bc5212b2c4b777886b1a96a5069d7a18efdc77,0.291813358,4735,False,TRANSLATED_ONLY,1.6163931470000534,196691,2.081429536000087
remaining423,b2,weakening/weaken_antecedent/weaken_antecedent_10_10_10.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,9,1d16ac8a55469f2c1f084b1a4f1f6ede012b08c6e25b9c2d5bcbc4b81e4301e2,3,10,10,macro,1,822494,0.26420406199986246,,90791,15f620d0716c3798d41e4c8ce3bce6c0d62de92ac30bf9215e915163658a5c4e,0.880673857,13179,False,TRANSLATED_ONLY,9.776566428000024,295320,10.041410283999994
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_15_15.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,9,ee3baf4b8a51686c03e077f3ab3e7a26cef02c3661579201bb0f6e1ba615e40d,3,15,15,atlas-b,1,968533,0.4644244399996751,,13864,04f419ca3747a2a0f8bf5c6a2607155899ab09e5b7b4fff410dbf9d75ae2b19e,0.338502917,6935,False,TRANSLATED_ONLY,1.9666246249998949,288470,2.431591737999952
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_15_15.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,9,ee3baf4b8a51686c03e077f3ab3e7a26cef02c3661579201bb0f6e1ba615e40d,3,15,15,macro,1,999927,0.26421584600029746,,92945,0f0c2614a6f4d2df264c9fd5829c80e282f9a5cce6051996aad2d2873ba228a3,0.926656899,16149,False,TRANSLATED_ONLY,10.181317870000385,368641,10.446138219000204
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_20_20.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,9,c0c3779981abb70483cb3427fd703a2fdabd36ef9955a8fc1bc68dcfbf6d71b7,3,20,20,atlas-b,1,1280483,0.46444870499999524,,17524,9e25587690f7465ed4ac31349d6d811fa129daf662bd7924932b35d63a67f872,0.398682501,9135,False,TRANSLATED_ONLY,2.3671208040004785,380250,2.832116161999693
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_20_20.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,9,c0c3779981abb70483cb3427fd703a2fdabd36ef9955a8fc1bc68dcfbf6d71b7,3,20,20,macro,1,1197001,0.2641423599998234,,95675,e3be135b3d721c2f493a39c373c21ecd89d799a1693ffbc88180a2e96180a682,0.95704978,19449,False,TRANSLATED_ONLY,7.824685605000013,450107,8.089428709999993
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_25_25.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,ee34379ba72ceb1e1371b30d42f4abfc6d8ad7d350bdba4591240b363a3c9e41,3,25,25,atlas-b,1,1141077,0.5147884620000696,,21183,58d68e5373e818175c897777c95a2fb1597d305c61cea6e2c77d4938f4d3a442,0.451908426,9151,False,TRANSLATED_ONLY,2.7679482739995365,332089,3.2832900789999258
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_25_25.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,ee34379ba72ceb1e1371b30d42f4abfc6d8ad7d350bdba4591240b363a3c9e41,3,25,25,macro,1,806867,0.2641751520004618,,94971,9730aec8934377fe8adfd46477211f2040be4f2e0a146bd6891c3d229d86b708,1.069427405,15894,False,TRANSLATED_ONLY,5.622547983999539,323165,5.887344770000709
remaining423,b2,weakening/weaken_antecedent/weaken_antecedent_10_30_30.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,3c8e932449f3e88f2a128f240b31e04b69aeea0335eb4da21b18fd713280a1eb,3,30,30,atlas-b,1,1367827,0.4644322869999087,,24843,49d87c3ed4c2a40c00679dfd6d15ebb7bc24cb0f0e1082f181000ca3799f2ac8,0.499369044,10951,False,TRANSLATED_ONLY,2.51736060300027,397824,2.9823607429998447
remaining423,b2,weakening/weaken_antecedent/weaken_antecedent_10_30_30.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,3c8e932449f3e88f2a128f240b31e04b69aeea0335eb4da21b18fd713280a1eb,3,30,30,macro,1,850707,0.31423805799977345,,98052,097a8c21f24072d1426ba98e65210f412464a9c2315373fe2e77df14fcee328c,1.05205749,16755,False,TRANSLATED_ONLY,6.222816828000305,342691,6.537679659999867
remaining423,b2,weakening/weaken_antecedent/weaken_antecedent_10_35_35.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,2fbb8c1ea23703d603ed84d6596880d307bc51683c556fd3a8ba35699dddeb63,3,35,35,atlas-b,1,1594577,0.4644496519999848,,28503,1e4b1dd9f727884e9793637b4ec200e774e6cc00aebfe5ca5960e139329d548b,0.524733839,12751,False,TRANSLATED_ONLY,2.717554459999974,463567,3.182644846999665
remaining423,b2,weakening/weaken_antecedent/weaken_antecedent_10_35_35.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,2fbb8c1ea23703d603ed84d6596880d307bc51683c556fd3a8ba35699dddeb63,3,35,35,macro,1,999736,0.3141859090001162,,101812,e680a6aaf3c1476c5eee17542701c6ed13eb927913a56c35c432dde726b5e56c,1.051882504,19695,False,TRANSLATED_ONLY,7.62441283499993,408695,7.939278550999916
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_40_40.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,da7403f27aa1f158185699577aa2ae3c4d8afc04a47d8b75c6cb34f76848b83a,3,40,40,atlas-b,1,1821327,0.5145321620002505,,32163,7604cf9269cc3d3599d28c697d9857acb1527188154f6bf25c2a1857ec64b02d,0.518342771,14551,False,TRANSLATED_ONLY,2.969004333999692,529305,3.4841252389996953
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_40_40.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,da7403f27aa1f158185699577aa2ae3c4d8afc04a47d8b75c6cb34f76848b83a,3,40,40,macro,1,1085209,0.314342301000579,,103691,4eb2eae4114e2897d5f97e4d160cddb2322c538e4b6ec2dc992661a69b858914,1.127099196,21375,False,TRANSLATED_ONLY,7.7768652260001545,446513,8.091816061999452
remaining423,b2,weakening/weaken_antecedent/weaken_antecedent_10_45_45.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,9,c17f263404864717851c58796941e27a9ef40f021b727a7d93ff3dcff8e90773,3,45,45,atlas-b,1,2840233,0.46443183099972885,,35824,3058add73e4798b40395e73c48d352e5df341f9c3189e64288c0a7e9128d43e8,0.585094192,20135,False,TRANSLATED_ONLY,5.0704006999999365,839147,5.535442866000267
remaining423,b2,weakening/weaken_antecedent/weaken_antecedent_10_45_45.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,9,c17f263404864717851c58796941e27a9ef40f021b727a7d93ff3dcff8e90773,3,45,45,macro,1,2123576,0.31421117400032017,,107414,e1a96e6ef89ef813d52777c04ef91c12434a3ed47ccd593e6331e15853206936,1.124927303,34959,False,TRANSLATED_ONLY,12.481590087000313,833058,12.796468457000174
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_50_50.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,c432653b44c0a92c7d83fab8c1cbd28b66f0755a7e0883a7572a2a88fed5b337,3,50,50,atlas-b,1,2274827,0.5146480840003278,,39483,56d7f1fbe2159599ac7c81271da8dba07cd4e5656c78eff02541388fbea9e71c,0.631389675,18151,False,TRANSLATED_ONLY,4.5207356800001435,660781,5.035967118000372
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_50_50.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,c432653b44c0a92c7d83fab8c1cbd28b66f0755a7e0883a7572a2a88fed5b337,3,50,50,macro,1,1244724,0.31427176899978804,,107255,a2b99649857fa73d5ba2b76941a02c2c237294a620c3d14da3de876caa79b62d,1.07789008,24525,False,TRANSLATED_ONLY,7.774592802999905,517153,8.08950878700034
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_55_55.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,a2e61bb3c3c23c964aa5ad90640457a10f48e02bba0d14da706c9be6d3055589,3,55,55,atlas-b,1,2501577,0.514676265000162,,43143,ee21970b8117f7d5a6cdcb253fa3b1f00e394bf638dd92ca32ae8581d260cf0a,0.636937991,19951,False,TRANSLATED_ONLY,4.069548669000142,726523,4.584833348999382
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_55_55.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,a2e61bb3c3c23c964aa5ad90640457a10f48e02bba0d14da706c9be6d3055589,3,55,55,macro,1,1372736,0.314246484999785,,110476,366abdb2008d5a18460a54a7882c145e981c871a222bd5502100181f1d7a6972,1.196861408,27045,False,TRANSLATED_ONLY,8.825907774999905,573840,9.140772363999531
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_5_5.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,ab9aab936ac54d3de4d2d844ae6e20105dfae44bc22f740105077681303e11a0,3,5,5,atlas-b,1,234077,0.4643759130003673,,6553,284ea35a7ae9a3ed2b50a577de5e349e63f468f28cfa2769d04fb2f386cecbca,0.220452748,1951,False,TRANSLATED_ONLY,0.9151408709994939,69129,1.3800499879998824
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_5_5.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,5,ab9aab936ac54d3de4d2d844ae6e20105dfae44bc22f740105077681303e11a0,3,5,5,macro,1,380727,0.26417414099978487,,84955,0d229e73d522e4abd60ce890bdc04c6eeae44c1e0c7f3745cf3813da51317573,0.857827356,7494,False,TRANSLATED_ONLY,4.8708025550004095,134490,5.135560740000074
frozen200,b2,weakening/weaken_antecedent/weaken_antecedent_10_60_60.trace,weakening,weakening_b2,10,2,0,8,15,MIN_EXPANDED_SIZE,OfficialWeakeningAntecedent,7,d5a68f897fbabe48af83bd0d5d9238e3b40984e471b5de303dac8061f0ffca2b,3,60,60,atlas-b,1,3212657,0.5145631479999793,,46804,82c0346733ce64dd492445dddbbbcd78b9c4b5c6e4938bf1c696fa6058ef924f,0.712268277,24235,False,TRANSLATED_ONLY,5.2308203759994285,943246,5.746010087999821
