batch,task,family,method,inputSha256,sourceCommit,B,b,p,K,numAP,positiveTraces,negativeTraces,minTraceLength,maxTraceLength,meanTraceLength,constraintFeatures,objectiveKind,e4Status,e4WallSec,e4Verification,metricStatus,metricSource,rq2Attempts,primaryVars,vars,backendTotalClauses,hardClauses,softClauses,modelBytes,modelCount,modelSha256,qStates,fiberCatalogSize,unquotientedFiberCount,encodedFiberCount,costScope,selectedFiberCount,meanRepresentativeLength,maxRepresentativeLength,activeAnchors,activeMacroEdges,error,translationWallSec
b2,weakening/weaken_antecedent/weaken_antecedent_10_25_25.trace,weakening,atlas-b,ee34379ba72ceb1e1371b30d42f4abfc6d8ad7d350bdba4591240b363a3c9e41,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,25,25,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,4.720871747998899,PASSED,REUSED_E4,E4_REUSED,0,10783,433558,1466425,,,21184,1,b2b8d4c2de3bb0f7f2d9ad606a53a6f94bb9eb41381ef1188d839f975672d490,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_25_25.trace,weakening,macro,ee34379ba72ceb1e1371b30d42f4abfc6d8ad7d350bdba4591240b363a3c9e41,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,25,25,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,17.385813893999966,PASSED,REUSED_E4,E4_REUSED,0,23343,545941,1429246,,,96358,1,9a3d3857233841dc5b0414f7d0811b1fdad48e131010b63ee5b19642eda8afb4,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_30_30.trace,weakening,atlas-b,3c8e932449f3e88f2a128f240b31e04b69aeea0335eb4da21b18fd713280a1eb,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,30,30,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,5.076371404000383,PASSED,REUSED_E4,E4_REUSED,0,12883,518223,1754675,,,24844,1,933f6a0cea6326e381bf360a2284b8e55b8efe8507ba1d2867e855e9e1b9db0d,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_30_30.trace,weakening,macro,3c8e932449f3e88f2a128f240b31e04b69aeea0335eb4da21b18fd713280a1eb,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,30,30,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,18.051074465000056,PASSED,REUSED_E4,E4_REUSED,0,24696,579630,1510304,,,99439,1,7ab18d76d52bac0d2c32eee4c55d87042fe008ae4cfae87329dc1c91415819f6,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_35_35.trace,weakening,atlas-b,2fbb8c1ea23703d603ed84d6596880d307bc51683c556fd3a8ba35699dddeb63,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,35,35,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,5.7350830220002535,PASSED,REUSED_E4,E4_REUSED,0,14983,602896,2042925,,,28504,1,329ebc3eff079898382ba1a7d9a65c3737d972ac1219a2f20b9dd241b80130e5,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_35_35.trace,weakening,macro,2fbb8c1ea23703d603ed84d6596880d307bc51683c556fd3a8ba35699dddeb63,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,35,35,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,18.094830247000118,PASSED,REUSED_E4,E4_REUSED,0,29316,693628,1786038,,,103199,1,f3d99411d9edf36c4b8db657983e34c1522d719f6b4179b7ff3faf871e690037,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_40_40.trace,weakening,atlas-b,da7403f27aa1f158185699577aa2ae3c4d8afc04a47d8b75c6cb34f76848b83a,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,40,40,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,8.12109303699981,PASSED,REUSED_E4,E4_REUSED,0,17083,687564,2331175,,,32164,1,4c1c6bd19c2fcb41895ef8b05cec796c0b26d1731ff02f6c4e59e1007e61e4b0,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_40_40.trace,weakening,macro,da7403f27aa1f158185699577aa2ae3c4d8afc04a47d8b75c6cb34f76848b83a,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,40,40,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,19.459928906000187,PASSED,REUSED_E4,E4_REUSED,0,31956,758932,1944102,,,105078,1,c311c87170f7cf99a47ce3693a31667a6d8c4989322d990bc56c23cee1ee7e58,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_45_45.trace,weakening,atlas-b,c17f263404864717851c58796941e27a9ef40f021b727a7d93ff3dcff8e90773,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,45,45,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,8.253483679000055,PASSED,REUSED_E4,E4_REUSED,0,19183,772233,2619425,,,35824,1,4e4ee4a66ace714ec97b34687f1744089fc80587eb28cd40e0aae1031ccd328f,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_45_45.trace,weakening,macro,c17f263404864717851c58796941e27a9ef40f021b727a7d93ff3dcff8e90773,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,45,45,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,21.096158111000477,PASSED,REUSED_E4,E4_REUSED,0,34926,832205,2121343,,,107400,1,afec1366a9e170b57c332b54d12bf30fef55464b1328b8dfc4a05815cd563bfd,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_50_50.trace,weakening,atlas-b,c432653b44c0a92c7d83fab8c1cbd28b66f0755a7e0883a7572a2a88fed5b337,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,50,50,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,8.547644147000028,PASSED,REUSED_E4,E4_REUSED,0,21283,856900,2907675,,,39484,1,400fa374dddf2a4dbd8f7689dc88428e1b2791bffd59c442df7c6e0d3e84ce0c,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_50_50.trace,weakening,macro,c432653b44c0a92c7d83fab8c1cbd28b66f0755a7e0883a7572a2a88fed5b337,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,50,50,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,21.32698926700141,PASSED,REUSED_E4,E4_REUSED,0,36906,880947,2239277,,,108642,1,9fd9dfc4eb9f10a8cec4cc18ad42c2d85c93df6ab9aaada2af7817b46ad9689b,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_55_55.trace,weakening,atlas-b,a2e61bb3c3c23c964aa5ad90640457a10f48e02bba0d14da706c9be6d3055589,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,55,55,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,10.571955748999244,PASSED,REUSED_E4,E4_REUSED,0,23383,941572,3195925,,,43144,1,bdb8251b38298a275397c2deeefbca4d3875b3232877e88d3b9aa9a7e3c580a7,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_55_55.trace,weakening,macro,a2e61bb3c3c23c964aa5ad90640457a10f48e02bba0d14da706c9be6d3055589,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,55,55,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,25.12661499599926,PASSED,REUSED_E4,E4_REUSED,0,40866,978839,2476057,,,111863,1,4a38330fe8a13674c3f84006bb21b7d8d202badc3b85bc6ba5714641a7614eee,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_5_5.trace,weakening,atlas-b,ab9aab936ac54d3de4d2d844ae6e20105dfae44bc22f740105077681303e11a0,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,5,5,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,1.9489615920001597,PASSED,REUSED_E4,E4_REUSED,0,2383,94878,313425,,,6554,1,d96be2d6e18cdac30f4f3649e32c7fb785ac3e19fd322389c71fe7855cbac4f6,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_5_5.trace,weakening,macro,ab9aab936ac54d3de4d2d844ae6e20105dfae44bc22f740105077681303e11a0,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,5,5,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,14.230242771000121,PASSED,REUSED_E4,E4_REUSED,0,10143,220085,640886,,,86342,1,d6adb269850ecb93918723066cacb30afd2bc02d5624f29edfc14188d9d37c9c,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_60_60.trace,weakening,atlas-b,d5a68f897fbabe48af83bd0d5d9238e3b40984e471b5de303dac8061f0ffca2b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,60,60,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,11.263276117000714,PASSED,REUSED_E4,E4_REUSED,0,25483,1026244,3484175,,,46804,1,16a4e453f7d9bbfff8abaed2599504f02c054be4c5c132fc974d96d3fa2cf918,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_60_60.trace,weakening,macro,d5a68f897fbabe48af83bd0d5d9238e3b40984e471b5de303dac8061f0ffca2b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,60,60,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,26.429943718999766,PASSED,REUSED_E4,E4_REUSED,0,45156,1084612,2731926,,,115207,1,e47de061a48e8f19d1b3c15875ecedd1ab623e0dc8923498eaba16a1256d1997,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_65_65.trace,weakening,atlas-b,57e83124523f8160a59ba2b9ca02c40028dad10d6d99663276024ca58d4ef99b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,65,65,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,10.548537343000135,PASSED,REUSED_E4,E4_REUSED,0,27583,1110912,3772425,,,50464,1,34d9d6429556200ac98b380542b70012db4bfcdba12d16ba6fa4eaccc9993b35,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_65_65.trace,weakening,macro,57e83124523f8160a59ba2b9ca02c40028dad10d6d99663276024ca58d4ef99b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,65,65,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,23.15615208099996,PASSED,REUSED_E4,E4_REUSED,0,47796,1149900,2890118,,,117332,1,230e2383cb497fb2c392e85ada3b64a741228e8b34261e6a35c3b9650c817366,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_70_70.trace,weakening,atlas-b,1cb611222a93edfea7ba8779c12bc0944cf9f903952ddcce5c8337a029260877,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,70,70,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,11.200667438999517,PASSED,REUSED_E4,E4_REUSED,0,29683,1195583,4060675,,,54124,1,a6b98ec40cb8c3d55f0f8d93a57679d79019178eda53c27db55cc2b44fccc9b8,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_70_70.trace,weakening,macro,1cb611222a93edfea7ba8779c12bc0944cf9f903952ddcce5c8337a029260877,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,70,70,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,27.55960789799974,PASSED,REUSED_E4,E4_REUSED,0,50766,1223301,3067415,,,119665,1,fdecff82bbd49077c628f712ad9051b6a970f87a3e5578ce42c8e9df69a7ab94,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_75_75.trace,weakening,atlas-b,9c86899e809b70b786263b9d3b13475131052f5b1b03d28a1183d7ab10a8996a,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,75,75,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,13.260784353000417,PASSED,REUSED_E4,E4_REUSED,0,31783,1280248,4348925,,,57784,1,43714dc95c77ecc36dd9cd1f9a30e7c3d8639b7f9164df7da67f4642da939f29,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_75_75.trace,weakening,macro,9c86899e809b70b786263b9d3b13475131052f5b1b03d28a1183d7ab10a8996a,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,75,75,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,28.60165939000035,PASSED,REUSED_E4,E4_REUSED,0,53076,1280172,3205334,,,121467,1,d851891ca8dd8919f507524a8a7e8606167fcb849d5e7efbc593094c9850f1cf,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_80_80.trace,weakening,atlas-b,d56277d5d9f58443700f575e34a405a2d742f8795534a5f02eca45b37e187ea5,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,80,80,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,14.699843241000053,PASSED,REUSED_E4,E4_REUSED,0,33883,1364921,4637175,,,61444,1,9a55cd0616e7d5fb80d33f70131d3fd816d1c2435aa82079d0bc3dc69ab7e3a1,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_80_80.trace,weakening,macro,d56277d5d9f58443700f575e34a405a2d742f8795534a5f02eca45b37e187ea5,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,80,80,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,29.61092330500105,PASSED,REUSED_E4,E4_REUSED,0,56706,1369927,3422121,,,124158,1,f7c0c86a5e2138110ec13c4e9721e48b1eb9c171cc708b6d4a4ae54ec9e6ee89,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_85_85.trace,weakening,atlas-b,785299481b8d629428e191daddf5b4a8d0ceb09d65f0fabcecf4d8d8a833d44f,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,85,85,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,13.518669988000056,PASSED,REUSED_E4,E4_REUSED,0,35983,1449587,4925425,,,65104,1,5a8ea0342a4c08c6a34886a6dbd7b8eccc232ed136cb39ecfdf2f4cd425deff8,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_85_85.trace,weakening,macro,785299481b8d629428e191daddf5b4a8d0ceb09d65f0fabcecf4d8d8a833d44f,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,85,85,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,29.278010043999984,PASSED,REUSED_E4,E4_REUSED,0,59346,1435279,3580449,,,125873,1,0cb4e9b85f0c0544e2afecd86d87e2d520c00eed3f2e62b4b028d54c7c7f0751,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_90_90.trace,weakening,atlas-b,86a2b8a6d338775562ea51da4530d7d0b0b3c3758cc76176b626b30c568c33ba,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,90,90,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,15.364854763998665,PASSED,REUSED_E4,E4_REUSED,0,38083,1534253,5213675,,,68764,1,c3b2a4cd9f336eb4dec9c45ace9a7a08ee750374bf18027e6e3ab5cd3340cbf5,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_90_90.trace,weakening,macro,86a2b8a6d338775562ea51da4530d7d0b0b3c3758cc76176b626b30c568c33ba,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,90,90,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,36.45235351200017,PASSED,REUSED_E4,E4_REUSED,0,61326,1483989,3698207,,,127576,1,3b092fc11ee9f5d1081c48e1698f54609994aa9db668c4a5e0c7468bf52d6ede,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_95_95.trace,weakening,atlas-b,59b952a79b8654e67cca91f7d517d1a44d5b1865ae3f918a1d8c1d7b84b5d6cd,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,95,95,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,16.551443792999635,PASSED,REUSED_E4,E4_REUSED,0,40183,1618926,5501925,,,72424,1,acf46cea134dedca8bf95e1c21a46696d3d9c3e6f42ac04ae4787529719160fb,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_10_95_95.trace,weakening,macro,59b952a79b8654e67cca91f7d517d1a44d5b1865ae3f918a1d8c1d7b84b5d6cd,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,95,95,10,10,10.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,34.45983073399975,PASSED,REUSED_E4,E4_REUSED,0,65286,1581825,3934715,,,130581,1,a82f38ae938412b03f7110d72872f211914aa269752be5de8c1b83d878c80cf8,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_15_10_10.trace,weakening,atlas-b,b1e9611061952a32382f227b3c69ff666095bf79b19f7f14fa21c07adfa64fab,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,15,15,15.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,4.514358246000484,PASSED,REUSED_E4,E4_REUSED,0,8083,433648,1542875,,,13303,1,90fae04d4f6a7effb96b3e2793d3f59ba6e2204f6794c07e48f6416ca6507bb1,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_15_10_10.trace,weakening,macro,b1e9611061952a32382f227b3c69ff666095bf79b19f7f14fa21c07adfa64fab,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,15,15,15.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,14.168721466000079,PASSED,REUSED_E4,E4_REUSED,0,16743,371139,1023620,,,90463,1,a06056d56112925cf33ea7585b9bf9c89216081f78369894e38df4edb3bff924,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_20_10_10.trace,weakening,atlas-b,8580a32f9224ec43808eaaefa9c05153e70adb7bed141bc7092a7e186f5f989c,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,20,20,20.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,11.357123625000895,PASSED,REUSED_E4,E4_REUSED,0,12683,1052148,3897275,,,16383,1,c9640c15c677cbd586e68651702d0eb376747a84b3461a0a5abe9ba139dd13ac,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_20_10_10.trace,weakening,macro,8580a32f9224ec43808eaaefa9c05153e70adb7bed141bc7092a7e186f5f989c,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,20,20,20.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,15.609118058000604,PASSED,REUSED_E4,E4_REUSED,0,20043,440615,1209096,,,91772,1,2392fc546aeb95bb8ec0447861c5dba53999fb3e25355b533353bc0f830697ef,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_25_10_10.trace,weakening,atlas-b,dea8c60fd8d77602478a81c28f2bbc92c5c8ffade2e71b15fbf77c4a420dc29e,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,25,25,25.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,16.364828434999936,PASSED,REUSED_E4,E4_REUSED,0,18283,1911348,7209275,,,19463,1,5117c3b7239df885ce3312f9e6b48488fe0b4c1798f949d0244728e2a5ec7b1c,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_25_10_10.trace,weakening,macro,dea8c60fd8d77602478a81c28f2bbc92c5c8ffade2e71b15fbf77c4a420dc29e,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,25,25,25.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,15.947598353999638,PASSED,REUSED_E4,E4_REUSED,0,23343,510171,1394652,,,93316,1,a7de9f217707e65045aa77a1ee4e0c6ad83277533b7aaf38674da0b83068bc66,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_30_10_10.trace,weakening,atlas-b,ad27f162bc6732725ddbc3ae2b54815743d00de636ebb6f139b30b2130007a9b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,30,30,30.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,23.533438530999774,PASSED,REUSED_E4,E4_REUSED,0,24883,3160048,12058775,,,22543,1,c25b0cea7ea8ab8d850160f2d86cfed86e84e7ba13a51eed31825ffcf29877d0,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_30_10_10.trace,weakening,macro,ad27f162bc6732725ddbc3ae2b54815743d00de636ebb6f139b30b2130007a9b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,30,30,30.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,17.32823120500143,PASSED,REUSED_E4,E4_REUSED,0,26643,579655,1580136,,,94816,1,badb4b4545843225b4dccefcb1cd6ab6fcd0de85fcd4125b82a2b5ae6e7443ea,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_35_10_10.trace,weakening,atlas-b,a8a622304401fb505c5a4a63b350a2aa6b25b9a511831aa4e6fc2c8da34e4ccd,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,35,35,35.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,50.007542421000835,PASSED,REUSED_E4,E4_REUSED,0,32483,5766448,22233875,,,25623,1,1298a952a22f9c83975234d75e816a3ec2211b74d8785546e7e4ba13c53258b8,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_35_10_10.trace,weakening,macro,a8a622304401fb505c5a4a63b350a2aa6b25b9a511831aa4e6fc2c8da34e4ccd,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,35,35,35.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,18.47035532400014,PASSED,REUSED_E4,E4_REUSED,0,29943,649171,1765652,,,96428,1,9a11e303d1eeba58fcbd9a7df33170e253e0fcd960952ceb5616c6c4d14308c7,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_40_10_10.trace,weakening,atlas-b,9e727caad453c3a3439cddc50261a08a0d061c3a9fb076f5fd855be6f030ff63,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,40,40,40.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,106.62908054199943,PASSED,REUSED_E4,E4_REUSED,0,41083,8452748,32766675,,,28703,1,02de8ca7811220babf62bb34dc82e2d6086a810f111f265bb1e86b6a4a14542c,,,,,8,,,,,,,0
b2,weakening/weaken_antecedent/weaken_antecedent_40_10_10.trace,weakening,macro,9e727caad453c3a3439cddc50261a08a0d061c3a9fb076f5fd855be6f030ff63,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,40,40,40.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,18.61480177200019,PASSED,REUSED_E4,E4_REUSED,0,33243,718631,1951112,,,98213,1,c6be095aac185b9ad49a48a7279065010cc68ee54d17a61e877de553dda86c1c,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_45_10_10.trace,weakening,atlas-b,21c2c4be284b6b6c1ed2cebfa96c725e462d4f0d48c166b86061bc522c2a7051,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,45,45,45.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,TIMEOUT,180.33353419500008,IN_PROGRESS,TIMEOUT,TRANSLATE_ONLY,1,,,,,,31783,1,a0781c52c524dd081aec2bcd8f137f7f366376a763d46d97de87ef979fe3c1b5,,,,,,,,,,,CNF translation timed out: baseline_scope_8_bound_0.als,180.27570456299964
b2,weakening/weaken_antecedent/weaken_antecedent_45_10_10.trace,weakening,macro,21c2c4be284b6b6c1ed2cebfa96c725e462d4f0d48c166b86061bc522c2a7051,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,45,45,45.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,SAT,18.80335640400017,PASSED,REUSED_E4,E4_REUSED,0,36543,788171,2136652,,,99258,1,5d4d34f5112757895883a63cab6d42daef65e4d491288c2490061b8ae9168712,15,109,169,109,8,6,0.0,0,6,6,,0
b2,weakening/weaken_antecedent/weaken_antecedent_50_10_10.trace,weakening,atlas-b,bdaad8f3733fc4b86751a8e7088e2cc93759052530ea4c33c1600a38a8ea8926,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,10,10,50,50,50.0,OfficialWeakeningAntecedent,MIN_EXPANDED_SIZE,TIMEOUT,180.3854503040002,IN_PROGRESS,TIMEOUT,TRANSLATE_ONLY,1,,,,,,34863,1,a44e55fc6cd5f939787bcf7a3d784a206aaf0835d6438877f98226c75295dc3a,,,,,,,,,,,CNF translation timed out: baseline_scope_8_bound_0.als,180.28150390300016
